522	 511.167	421.142	 8748	LGNLAG+MyriadMM-It_400_600_	_j_
522	 511.167	423.126	 9500	Minion-Regular	_ times_
522	 497.667	115.885	 8748	LGNLAG+MyriadMM-It_400_600_	_any_
522	 495.479	128.982	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 497.667	132.571	 8748	LGNLAG+MyriadMM-It_400_600_	_  …  any_
522	 495.479	160.767	 7000	LGNLAG+MyriadMM-It_400_600_	_n_
522	 497.667	172.5	 8748	LGMGDF+MyriadMM_565_600_	_clear_
522	 497.667	348.5	 9500	Minion-Regular	_Discar_
522	 497.667	372.769	 9500	Minion-Regular	_d all elements_
522	 484.167	115.885	 8748	LGNLAG+MyriadMM-It_400_600_	_any_
522	 481.979	128.982	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 484.167	132.571	 8748	LGNLAG+MyriadMM-It_400_600_	_  …  any_
522	 481.979	160.767	 7000	LGNLAG+MyriadMM-It_400_600_	_n_
522	 484.167	172.5	 8748	LGMGDF+MyriadMM_565_600_	_c_
522	 484.167	176.349	 8748	LGMGDF+MyriadMM_565_600_	_ount_
522	 484.167	212.669	 8748	LGNLAG+MyriadMM-It_400_600_	_any_
522	 481.979	225.766	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 484.167	229.354	 8748	LGNLAG+MyriadMM-It_400_600_	_  …  any_
522	 481.979	257.551	 7000	LGNLAG+MyriadMM-It_400_600_	_n_
522	 484.167	261.284	 8748	LGNLAG+MyriadMM-It_400_600_	_  n_
522	 484.167	348.5	 9500	Minion-Regular	_C_
522	 484.167	354.684	 9500	Minion-Regular	_ount elements on stack_
522	 470.667	160.125	 8748	LGNLAG+MyriadMM-It_400_600_	_–_
522	 470.667	172.5	 8748	LGMGDF+MyriadMM_565_600_	_mark_
522	 470.667	200.681	 8748	LGNLAG+MyriadMM-It_400_600_	_mark_
522	 470.667	348.5	 9500	Minion-Regular	_P_
522	 470.667	353.639	 9500	Minion-Regular	_ush mark on stack_
522	 457.167	97.588	 8748	LGNLAG+MyriadMM-It_400_600_	_mark  obj_
522	 454.979	130.328	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 457.167	133.917	 9500	Minion-Regular	_ _
522	 457.167	136.1	 8748	LGNLAG+MyriadMM-It_400_600_	_ …  obj_
522	 454.979	160.767	 7000	LGNLAG+MyriadMM-It_400_600_	_n_
522	 457.167	172.5	 8748	LGMGDF+MyriadMM_565_600_	_clear_
522	 457.167	190.923	 8748	LGMGDF+MyriadMM_565_600_	_tomark_
522	 457.167	227.072	 8748	LGNLAG+MyriadMM-It_400_600_	_–_
522	 457.167	348.5	 9500	Minion-Regular	_Discar_
522	 457.167	372.769	 9500	Minion-Regular	_d elements d_
522	 457.167	420.769	 9500	Minion-Regular	_o_
522	 457.167	425.537	 9500	Minion-Regular	_w_
522	 457.167	432.117	 9500	Minion-Regular	_n_
522	 457.167	437.301	 9500	Minion-Regular	_ thr_
522	 457.167	450.813	 9500	Minion-Regular	_oug_
522	 457.167	465.275	 9500	Minion-Regular	_h _
522	 457.167	472.528	 8748	LGNLAG+MyriadMM-It_400_600_	_mark_
522	 443.667	97.5879	 8748	LGNLAG+MyriadMM-It_400_600_	_mark  obj_
522	 441.48	130.328	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 443.667	133.917	 9500	Minion-Regular	_ _
522	 443.667	136.1	 8748	LGNLAG+MyriadMM-It_400_600_	_ …  obj_
522	 441.48	160.767	 7000	LGNLAG+MyriadMM-It_400_600_	_n_
522	 443.667	172.5	 8748	LGMGDF+MyriadMM_565_600_	_c_
522	 443.667	176.348	 8748	LGMGDF+MyriadMM_565_600_	_ounttomark_
522	 443.667	230.437	 8748	LGNLAG+MyriadMM-It_400_600_	_mark  obj_
522	 441.48	263.177	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 443.667	266.765	 9500	Minion-Regular	_ _
522	 443.667	268.948	 8748	LGNLAG+MyriadMM-It_400_600_	_ …  obj_
522	 441.48	293.615	 7000	LGNLAG+MyriadMM-It_400_600_	_n_
522	 443.667	297.348	 8748	LGNLAG+MyriadMM-It_400_600_	_  n_
522	 443.667	348.5	 9500	Minion-Regular	_C_
522	 443.667	354.684	 9500	Minion-Regular	_ount elements d_
522	 443.667	415.732	 9500	Minion-Regular	_o_
522	 443.667	420.501	 9500	Minion-Regular	_w_
522	 443.667	427.083	 9500	Minion-Regular	_n_
522	 443.667	432.268	 9500	Minion-Regular	_ t_
522	 443.667	437.283	 9500	Minion-Regular	_o_
522	 443.667	442.185	 9500	Minion-Regular	_ _
522	 443.667	444.413	 8748	LGNLAG+MyriadMM-It_400_600_	_mark_
522	 413.0	94.5	 11253	LGMGDF+MyriadMM_565_600_	_Arithmetic and Ma_
522	 413.0	184.436	 11253	LGMGDF+MyriadMM_565_600_	_th Oper_
522	 413.0	221.359	 11253	LGMGDF+MyriadMM_565_600_	_a_
522	 413.0	227.006	 11253	LGMGDF+MyriadMM_565_600_	_t_
522	 413.0	230.888	 11253	LGMGDF+MyriadMM_565_600_	_ors_
522	 387.667	171.46	 8748	LGNLAG+MyriadMM-It_400_600_	_num_
522	 385.48	187.805	 7000	LGMPJM+MyriadMM_400_600_	_1_
522	 387.667	191.393	 8748	LGNLAG+MyriadMM-It_400_600_	_  num_
522	 385.48	210.912	 7000	LGMPJM+MyriadMM_400_600_	_2_
522	 387.667	222.5	 8748	LGMGDF+MyriadMM_565_600_	_add_
